ID,Gender,Own_car,Own_property,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Student,Income_type_Working,Education_type_Academic degree,Education_type_Higher education,Education_type_Incomplete higher,Education_type_Lower secondary,Education_type_Secondary / secondary special,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_Co-op apartment,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_Office apartment,Housing_type_Rented apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Cleaning staff,Occupation_type_Cooking staff,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_HR staff,Occupation_type_High skill tech staff,Occupation_type_IT staff,Occupation_type_Laborers,Occupation_type_Low-skill Laborers,Occupation_type_Managers,Occupation_type_Medicine staff,Occupation_type_Other,Occupation_type_Private service staff,Occupation_type_Realty agents,Occupation_type_Sales staff,Occupation_type_Secretaries,Occupation_type_Security staff,Occupation_type_Waiters/barmen staff
5024705,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.8459526033779108,0.4409271625313164,-0.6261834404751719,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024708,0,0,1,0,-0.5512580615403799,-1.267715638329956,-0.9773450897588964,-0.01237198262455714,1.4380267364447659,1.552886569443244,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024713,0,0,1,1,-0.5512580615403799,-1.267715638329956,0.7646896570701974,-0.9189702729363043,0.9219741922147814,-0.8378302137620041,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024716,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,-0.32968138423366866,1.610044251188094,5.0592711848109415,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024717,0,0,1,1,-0.5512580615403799,-1.267715638329956,0.2841283476001026,-0.01237198262455714,1.610044251188094,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024719,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.07629263450246855,-0.6923207003583676,-0.712192197846836,-0.8378302137620041,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024724,1,1,1,0,-0.5512580615403799,-1.267715638329956,1.3053211302240542,0.259607504468967,-0.5401746831035078,1.2341243316825443,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024726,1,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.3766434529212778,-0.19369164068690659,1.696053008559758,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024727,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.737064435023849,0.21427758995337964,0.491930405356461,-0.3596868571209544,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5024732,1,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.016222470818706692,0.12361776092220493,-0.8842097125901641,-0.3596868571209544,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024734,1,1,1,0,0.7525578993598756,0.8762054786436622,-0.316573289237516,2.254123743154811,0.1478953758698047,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024739,0,0,1,0,-0.5512580615403799,-0.19575507984314686,1.4254614575915778,-1.009630101967479,0.491930405356461,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024742,1,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,-0.23902155520249393,-1.1422359847051564,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5024744,1,0,1,0,-0.5512580615403799,-1.267715638329956,-0.07629263450246855,0.4409271625313164,-0.4541659257318438,2.031029926084294,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024747,0,0,1,0,-0.5512580615403799,-0.19575507984314686,0.3441985112838645,0.6675767351092532,0.06188661849814064,2.8279355204860432,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5024763,0,1,1,0,0.7525578993598756,0.8762054786436622,-1.2176257444939438,1.5741750254210005,-0.3681571683601797,-0.3596868571209544,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024769,0,0,1,0,-0.5512580615403799,-0.19575507984314686,1.785882439694149,-0.01237198262455714,-0.2821484109885156,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024771,0,1,1,0,-0.5512580615403799,-1.267715638329956,-0.737064435023849,0.21427758995337964,-1.744297286306805,-0.5190679760013043,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024775,0,0,1,0,0.7525578993598756,0.8762054786436622,-1.2176257444939438,-0.46567112778043074,-1.0562272273334923,-0.6784490948816542,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024783,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.19643296186999226,0.4409271625313164,1.868070523303086,-0.8378302137620041,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024798,0,0,1,0,-0.5512580615403799,-1.267715638329956,-0.07629263450246855,-0.23902155520249393,-0.9702184699618281,-0.8378302137620041,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024801,0,0,1,0,0.7525578993598756,0.8762054786436622,0.8848299844377212,0.6675767351092532,-0.02412213887352343,0.11845649952009524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5024804,1,0,0,0,0.7525578993598756,-0.19575507984314686,0.3441985112838645,-0.6923207003583676,-0.1101308962451875,-0.20030573824060452,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024811,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.6169241076563252,1.8008245979989372,1.5240354938164298,-0.8378302137620041,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024818,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.49678378028880155,-1.1002899309986538,0.9219741922147814,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024822,0,0,0,0,0.7525578993598756,0.8762054786436622,1.2452509665402922,-0.9189702729363043,-0.8842097125901641,0.11845649952009524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024828,1,1,1,0,0.7525578993598756,0.8762054786436622,-1.578046726596515,-0.6923207003583676,-0.712192197846836,-0.8378302137620041,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024831,1,0,0,0,-0.5512580615403799,-0.19575507984314686,0.22405818391634075,1.8008245979989372,-0.7982009552185001,1.393505450562894,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024834,0,0,1,0,-0.5512580615403799,-1.267715638329956,-1.3377660718614675,0.21427758995337964,-0.4541659257318438,-0.04092461936025464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024843,0,0,1,0,-0.5512580615403799,-1.267715638329956,-0.8572047623913727,-0.23902155520249393,-1.0562272273334923,-0.6784490948816542,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024851,0,1,1,0,3.360189821160387,3.0201265956172803,-0.07629263450246855,-1.009630101967479,-0.3681571683601797,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024856,0,1,1,0,-0.5512580615403799,-0.19575507984314686,-1.157555580810182,0.3049374189845544,-0.1101308962451875,1.393505450562894,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024859,0,1,1,1,-0.5512580615403799,-0.19575507984314686,1.0049703118052449,-0.6923207003583676,2.0400880380464144,-0.8378302137620041,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024862,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.49678378028880155,-0.01237198262455714,0.23390413324146878,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024865,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.5568539439725634,-1.1909497600298284,0.6639479200997891,0.437218737280795,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024866,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.6769942713400872,-1.1909497600298284,0.6639479200997891,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024868,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.4254614575915778,0.3049374189845544,0.5779391627281251,0.5965998561611449,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5024870,0,1,1,0,-0.5512580615403799,-1.267715638329956,1.6657421123266254,5.427217759245925,1.696053008559758,-0.8378302137620041,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5024872,0,0,1,1,-0.5512580615403799,-1.267715638329956,-0.1363627981862304,-0.6923207003583676,1.4380267364447659,-0.8378302137620041,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024874,0,1,1,0,0.7525578993598756,0.8762054786436622,1.9660929307454347,0.4409271625313164,0.4059216479847969,0.437218737280795,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024875,0,0,0,0,-0.5512580615403799,-1.267715638329956,-0.4367136166050397,0.89422630768719,-0.7982009552185001,-0.04092461936025464,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024876,0,1,1,1,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,0.3049374189845544,1.4380267364447659,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024877,1,1,1,0,-0.5512580615403799,-0.19575507984314686,-1.0374152534426582,1.8008245979989372,1.5240354938164298,0.437218737280795,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024878,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.316573289237516,-0.6923207003583676,1.4380267364447659,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024881,0,0,1,0,-0.5512580615403799,-1.267715638329956,0.7046194933864356,1.3475254528430636,-1.2282447420768203,-0.6784490948816542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024883,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.4367136166050397,-0.01237198262455714,-1.744297286306805,-0.3596868571209544,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024884,0,0,0,0,0.7525578993598756,0.8762054786436622,-0.19643296186999226,-0.6469907858427801,-1.0562272273334923,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024887,0,0,0,0,0.7525578993598756,-0.19575507984314686,1.2452509665402922,-0.01237198262455714,-1.4002622568201486,-0.6784490948816542,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024889,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,-0.6923207003583676,-0.4541659257318438,0.5965998561611449,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024890,1,1,0,1,-0.5512580615403799,-0.19575507984314686,1.0049703118052449,-1.4402642898655589,1.610044251188094,-0.8378302137620041,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024891,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.0374152534426582,-0.8283104439051296,1.3520179790731017,0.5965998561611449,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024892,0,0,1,0,0.7525578993598756,0.8762054786436622,1.2452509665402922,0.4409271625313164,-0.4541659257318438,0.5965998561611449,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024894,1,0,1,0,-0.5512580615403799,-0.19575507984314686,0.04384769286505517,-0.01237198262455714,-0.02412213887352343,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024895,0,1,1,0,3.360189821160387,3.0201265956172803,1.6056719486428634,-0.5563309568116055,-0.8842097125901641,-0.3596868571209544,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024897,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.6169241076563252,-0.23902155520249393,1.610044251188094,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024898,0,0,1,0,0.7525578993598756,0.8762054786436622,-0.5568539439725634,-0.7829805293895422,-0.02412213887352343,2.8279355204860432,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5024899,0,0,0,0,-0.5512580615403799,-1.267715638329956,1.2452509665402922,-0.23902155520249393,0.3199128906131328,0.27783761840044513,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024900,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.7971345987076108,1.1208758802651269,0.06188661849814064,-0.6784490948816542,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024903,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.0650404754890068,0.4409271625313164,-0.2821484109885156,0.9153620939218446,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024905,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.8459526033779108,-0.873640358420717,-0.19613965361685157,-0.04092461936025464,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024906,1,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.157555580810182,-0.46567112778043074,-0.5401746831035078,-0.20030573824060452,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024908,1,1,1,0,-0.5512580615403799,-0.19575507984314686,0.10391785654881702,0.4409271625313164,1.0939917069581095,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5024910,1,0,0,0,3.360189821160387,3.0201265956172803,-1.517976562912753,-0.9189702729363043,-0.712192197846836,0.11845649952009524,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024911,0,0,0,0,0.7525578993598756,0.8762054786436622,1.4855316212753398,-0.0577018971401445,-0.4541659257318438,2.1904110449646437,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024912,0,1,0,0,2.056373860260131,1.9481660371304712,-0.9172749260751345,-0.46567112778043074,-1.744297286306805,-0.04092461936025464,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024914,0,0,1,0,-0.5512580615403799,-1.267715638329956,0.4042686749676263,1.1208758802651269,-0.02412213887352343,-0.6784490948816542,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024915,0,0,1,0,-0.5512580615403799,-0.19575507984314686,1.1851808028565305,-0.6923207003583676,0.491930405356461,1.552886569443244,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024916,0,0,1,1,-0.5512580615403799,-0.19575507984314686,0.16398802023257888,-0.6923207003583676,1.3520179790731017,-0.8378302137620041,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024918,1,0,1,0,2.056373860260131,1.9481660371304712,-1.4579063992289913,0.4409271625313164,-0.2821484109885156,0.7559809750414948,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5024920,0,0,0,0,-0.5512580615403799,-1.267715638329956,-0.737064435023849,1.1208758802651269,-0.1101308962451875,2.987316639366393,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024922,1,0,1,0,-0.5512580615403799,-1.267715638329956,-1.0374152534426582,-0.01237198262455714,-0.2821484109885156,-0.3596868571209544,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024923,0,0,1,0,2.056373860260131,1.9481660371304712,-1.2176257444939438,0.6675767351092532,-0.5401746831035078,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024925,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,-1.4855942043811463,0.7499566774714532,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024926,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.4254614575915778,-0.9189702729363043,-0.02412213887352343,0.7559809750414948,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5024927,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.7971345987076108,2.027474170576874,-0.7982009552185001,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024930,1,1,0,0,2.056373860260131,1.9481660371304712,-1.2776959081777057,-0.5563309568116055,-0.8842097125901641,-0.6784490948816542,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024934,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.2452509665402922,-0.46567112778043074,-0.5401746831035078,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024936,0,0,1,0,0.7525578993598756,0.8762054786436622,-1.2776959081777057,-0.6923207003583676,-0.1101308962451875,2.031029926084294,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024938,0,0,1,1,-0.5512580615403799,-1.267715638329956,-1.4579063992289913,-1.145619845514241,1.696053008559758,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5024943,0,0,1,0,-0.5512580615403799,-1.267715638329956,-1.4579063992289913,1.8008245979989372,0.23390413324146878,-0.20030573824060452,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024944,1,1,1,0,-0.5512580615403799,-0.19575507984314686,0.8848299844377212,-0.01237198262455714,-0.1101308962451875,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024946,0,1,0,0,0.7525578993598756,0.8762054786436622,-0.19643296186999226,-0.3614123243945798,-1.6582885289351408,-0.8378302137620041,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024947,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.3377660718614675,-0.46567112778043074,0.6639479200997891,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5024948,0,1,0,0,-0.5512580615403799,-0.19575507984314686,1.2452509665402922,-0.23902155520249393,0.3199128906131328,2.8279355204860432,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024950,1,0,0,0,-0.5512580615403799,-1.267715638329956,0.3441985112838645,-0.6016608713271928,-0.02412213887352343,1.393505450562894,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5024951,0,0,0,0,0.7525578993598756,0.8762054786436622,1.9660929307454347,-0.01237198262455714,-1.2282447420768203,-0.6784490948816542,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024952,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.6056719486428634,-0.6923207003583676,-1.2282447420768203,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024953,1,1,1,0,0.7525578993598756,0.8762054786436622,-1.0974854171264201,-0.01237198262455714,-0.8842097125901641,-0.6784490948816542,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5024955,1,1,1,0,0.7525578993598756,0.8762054786436622,0.2841283476001026,-0.7829805293895422,0.06188661849814064,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
